count_conditions,total,adults_in_hh_with_children_and_adults,children_in_hh_with_children_and_adults,population,start_date,end_date,question,household_type,count
None,154,41,74,all_persons,2017-01-01,2017-01-31,Q13b2,without_children,39
None,154,41,74,all_persons,2017-01-01,2017-01-31,Q13b2,with_only_children,0
None,154,41,74,all_persons,2017-01-01,2017-01-31,Q13b2,unknown_household_type,0
1 Condition,42,17,3,all_persons,2017-01-01,2017-01-31,Q13b2,without_children,22
1 Condition,42,17,3,all_persons,2017-01-01,2017-01-31,Q13b2,with_only_children,0
1 Condition,42,17,3,all_persons,2017-01-01,2017-01-31,Q13b2,unknown_household_type,0
2 Conditions,12,1,2,all_persons,2017-01-01,2017-01-31,Q13b2,without_children,9
2 Conditions,12,1,2,all_persons,2017-01-01,2017-01-31,Q13b2,with_only_children,0
2 Conditions,12,1,2,all_persons,2017-01-01,2017-01-31,Q13b2,unknown_household_type,0
3+ Conditions,7,1,0,all_persons,2017-01-01,2017-01-31,Q13b2,without_children,6
3+ Conditions,7,1,0,all_persons,2017-01-01,2017-01-31,Q13b2,with_only_children,0
3+ Conditions,7,1,0,all_persons,2017-01-01,2017-01-31,Q13b2,unknown_household_type,0
Condition Unknown,5,0,1,all_persons,2017-01-01,2017-01-31,Q13b2,without_children,4
Condition Unknown,5,0,1,all_persons,2017-01-01,2017-01-31,Q13b2,with_only_children,0
Condition Unknown,5,0,1,all_persons,2017-01-01,2017-01-31,Q13b2,unknown_household_type,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-01-01,2017-01-31,Q13b2,without_children,1
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-01-01,2017-01-31,Q13b2,with_only_children,0
Client Doesn't Know/Client Refused,1,0,0,all_persons,2017-01-01,2017-01-31,Q13b2,unknown_household_type,0
Data Not Collected,0,0,0,all_persons,2017-01-01,2017-01-31,Q13b2,without_children,0
Data Not Collected,0,0,0,all_persons,2017-01-01,2017-01-31,Q13b2,with_only_children,0
Data Not Collected,0,0,0,all_persons,2017-01-01,2017-01-31,Q13b2,unknown_household_type,0
